typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","512","OMN","Oman","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","13308017.589",,"13308017.589","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","528","NLD","Netherlands","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","159767631.09",,"159767631.09","4","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","533","ABW","Aruba","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1554.43",,"1554.43","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","554","NZL","New Zealand","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","34647809.239",,"34647809.239","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","558","NIC","Nicaragua","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","876.304",,"876.304","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","562","NER","Niger","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","6873.575",,"6873.575","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","566","NGA","Nigeria","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","65500883.673",,"65500883.673","4","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","579","NOR","Norway","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","188077224.433",,"188077224.433","4","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","586","PAK","Pakistan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","13087859.229",,"13087859.229","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","591","PAN","Panama","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","250.479",,"250.479","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","600","PRY","Paraguay","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","309007.011",,"309007.011","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","604","PER","Peru","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","24014177.703",,"24014177.703","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","8559230.534",,"8559230.534","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","616","POL","Poland","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","111718857.883",,"111718857.883","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","620","PRT","Portugal","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","19401668.724",,"19401668.724","4","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","634","QAT","Qatar","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","23513502.31",,"23513502.31","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","642","ROU","Romania","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5161723.811",,"5161723.811","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","643","RUS","Russian Federation","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","55935120.702",,"55935120.702","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","646","RWA","Rwanda","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3351063.488",,"3351063.488","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","652","BLM","Saint Barthélemy","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4687.291",,"4687.291","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","654","SHN","Saint Helena","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1268.238",,"1268.238","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","659","KNA","Saint Kitts and Nevis","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","651.791",,"651.791","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","660","AIA","Anguilla","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","31.151",,"31.151","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","674","SMR","San Marino","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2043.084",,"2043.084","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","678","STP","Sao Tome and Principe","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","287295.497",,"287295.497","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","682","SAU","Saudi Arabia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","117251213.892",,"117251213.892","4","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","686","SEN","Senegal","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","21090639.363",,"21090639.363","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","688","SRB","Serbia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1834893.223",,"1834893.223","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","690","SYC","Seychelles","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","374955.078",,"374955.078","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","694","SLE","Sierra Leone","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","149164.123",,"149164.123","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","699","IND","India","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","959886844.082",,"959886844.082","4","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","702","SGP","Singapore","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","57998415.91",,"57998415.91","4","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","703","SVK","Slovakia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3306582.786",,"3306582.786","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","20728949.687",,"20728949.687","4","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","705","SVN","Slovenia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","7024831.683",,"7024831.683","4","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","710","ZAF","South Africa","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","76528846.684",,"76528846.684","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","716","ZWE","Zimbabwe","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2549.423",,"2549.423","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","172467094.779",,"172467094.779","4","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","729","SDN","Sudan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","7287.784",,"7287.784","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","740","SUR","Suriname","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1789.462",,"1789.462","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","748","SWZ","Eswatini","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","306377.885",,"306377.885","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","752","SWE","Sweden","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","30667256.778",,"30667256.778","4","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","757","CHE","Switzerland","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","33794375.416",,"33794375.416","4","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","760","SYR","Syria","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","52.184",,"52.184","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","154411998.698",,"154411998.698","4","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","768","TGO","Togo","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","21327615.341",,"21327615.341","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","772","TKL","Tokelau","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","11326.784",,"11326.784","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","780","TTO","Trinidad and Tobago","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","39204.086",,"39204.086","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","211207952.794",,"211207952.794","4","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","788","TUN","Tunisia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","37339324.22",,"37339324.22","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","158418578.73",,"158418578.73","4","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","796","TCA","Turks and Caicos Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","6079.859",,"6079.859","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","800","UGA","Uganda","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","57083.426",,"57083.426","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","804","UKR","Ukraine","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","49090174.101",,"49090174.101","4","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","807","MKD","North Macedonia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","137406.597",,"137406.597","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","818","EGY","Egypt","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","75723682.943",,"75723682.943","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","826","GBR","United Kingdom","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","181692826.421",,"181692826.421","4","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","834","TZA","United Rep. of Tanzania","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","101326.221",,"101326.221","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","842","USA","USA","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","400945572.693",,"400945572.693","4","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","854","BFA","Burkina Faso","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","144465.825",,"144465.825","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","858","URY","Uruguay","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","17551195.877",,"17551195.877","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","887","YEM","Yemen","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1572708.1",,"1572708.1","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","894","ZMB","Zambia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","284592.444",,"284592.444","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","M","Import","899","_X ","Areas, nes","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","6504716.316",,"6504716.316","4","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","X","Export","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"4967511895.978","4967511895.978","4","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","X","Export","8","ALB","Albania","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"755360.896","755360.896","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","X","Export","12","DZA","Algeria","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"12757512.263","12757512.263","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","X","Export","24","AGO","Angola","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"848550.675","848550.675","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","X","Export","32","ARG","Argentina","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"63602.153","63602.153","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","X","Export","36","AUS","Australia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"73386.834","73386.834","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","X","Export","40","AUT","Austria","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"653287.837","653287.837","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","X","Export","50","BGD","Bangladesh","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"211255291.599","211255291.599","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","X","Export","56","BEL","Belgium","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"164941445.714","164941445.714","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","X","Export","72","BWA","Botswana","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"3033.843","3033.843","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","X","Export","76","BRA","Brazil","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"6535618.454","6535618.454","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","X","Export","100","BGR","Bulgaria","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"557594.438","557594.438","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","X","Export","108","BDI","Burundi","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"98103.509","98103.509","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","X","Export","124","CAN","Canada","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2423817.481","2423817.481","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","X","Export","132","CPV","Cabo Verde","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"137493.573","137493.573","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","X","Export","140","CAF","Central African Rep.","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"56454612.17","56454612.17","4","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","X","Export","144","LKA","Sri Lanka","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"306.669","306.669","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","X","Export","148","TCD","Chad","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"247855268.257","247855268.257","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","X","Export","156","CHN","China","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"385441912.627","385441912.627","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","X","Export","170","COL","Colombia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"21699.838","21699.838","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","X","Export","178","COG","Congo","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"32051173.268","32051173.268","4","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","X","Export","180","COD","Dem. Rep. of the Congo","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"7500768.662","7500768.662","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","X","Export","191","HRV","Croatia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"212664.701","212664.701","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","X","Export","196","CYP","Cyprus","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"218430.604","218430.604","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","X","Export","203","CZE","Czechia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"346710.591","346710.591","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","X","Export","204","BEN","Benin","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"582588.47","582588.47","0","false","true",
